"General Note","Genre","Author Id","Work Id","work_name","Edition Details","binding_book","volume","Edition Id","more_information","Type","Manually changed"
"","פרוזה","1156","29740","כתריאליבקה שביפו","""הארץ""; תשי""ב","המשפחה הגדולה של שין טית","","1156-1","תל אביב: הארץ, תשי“א – תשי”ג","סיפור","false"
"","פרוזה","976","29741","ירחמיאלי אומר ""שלום"" לקאסקט","תל אביב: יהושע צ'ציק; 1968","כתבי א. עבר־הדני, כרך ו: בסבך – סיפורים","","976-1","","סיפור","false"
"","פרוזה","866","29744","גולים","ירושלים: מוסד ביאליק; תשל""ב","נכר: סיפורים","","866-1","ירושלים: מוסד ביאליק, (תשל""ב)","סיפור","false"
"","פרוזה","866","29745","חיה־יוכבד יליסקי","ירושלים: מוסד ביאליק; תשל""ב","נכר: סיפורים","","866-1","ירושלים: מוסד ביאליק, (תשל""ב)","סיפור","false"
"","פרוזה","866","29746","אליטה","ירושלים: מוסד ביאליק; תשל""ב","נכר: סיפורים","","866-1","ירושלים: מוסד ביאליק, (תשל""ב)","סיפור","false"
"","פרוזה","866","29747","תורת הגזע","ירושלים: מוסד ביאליק; תשל""ב 1972","נכר: סיפורים","","866-1","ירושלים: מוסד ביאליק, (תשל""ב)","סיפור","false"
"","פרוזה","866","29748","מתוך מכתביו של לואי בירין","ירושלים: מוסד ביאליק; תשל""ב 1972","נכר: סיפורים","","866-1","ירושלים: מוסד ביאליק, (תשל""ב)","סיפור","false"
"","פרוזה","21","29788","חותם הנשיא","ע""פ הוצאת “אחיאסף”, וארשה; 1893–1897","זכרונות לבית דוד / על-פי צבי הרמן רֶקְנְדוֹרְף","כרך ב","21-1","ע""פ הוצאת “אחיאסף”, וארשה, 1893–1897","סיפור","false"
"","פרוזה","976","29890","הטרקטור עמד","תל אביב: יהושע צ'ציק; 1968","אשר נשמה באפם: סיפורים","","976-2","תל אביב: מסדה, תשכ""ג","סיפור","false"
"","פרוזה","976","29891","המלחמה באבני ה""שיון""","תל אביב: יהושע צ'ציק; 1968","אשר נשמה באפם: סיפורים","","976-2","תל אביב: מסדה, תשכ""ג","סיפור","false"
"","פרוזה","976","29892","גמל וטרקטור","תל אביב: יהושע צ'ציק; 1968","סיפורים ממשק שפיים","","976-3","","סיפור","false"
"","פרוזה","976","29893","נמרוד","תל אביב: יהושע צ'ציק; 1968","סיפורים ממשק שפיים","","976-3","","סיפור","false"
"","פרוזה","976","29894","נטרן","תל אביב: יהושע צ'ציק; 1968","סיפורים ממשק שפיים","","976-3","","סיפור","false"
"","פרוזה","976","29895","הנחיל פרח","תל אביב: יהושע צ'ציק; 1968","סיפורים ממשק שפיים","","976-3","","סיפור","false"
"","פרוזה","84","29909","יללת תנים, צמרמורת","בית־השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","84","29910","משק זעירה","בית־השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","84","29911","מיכאל יודע ""על בטוח"" מתי פרידה בוכה, ומתי היא שמחה","בית־השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","84","29912","מערת השועלים","בית־השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","84","29913","הכד השבור של דווידקה","בית־השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","1051","29957","שלטון השכל","ירושלים – חיפה – תל אביב: מ. ניומן; תשל""ב 1972","אתגרים","","1051-2","ירושלים: מ' ניומן, תשל""ב","סיפור","false"
"","פרוזה","1051","29958","והפעמון צלצל","ירושלים – חיפה – תל אביב: מ. ניומן; תשל""ב 1972","אתגרים","","1051-2","ירושלים: מ' ניומן, תשל""ב","סיפור","false"
"","פרוזה","1051","29959","ותשמ""ד","ירושלים – חיפה – תל אביב: מ. ניומן; תשל""ב 1972","אתגרים","","1051-2","ירושלים: מ' ניומן, תשל""ב","סיפור","false"
"","פרוזה","84","29980","הלך","בית-השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","84","29981","שמע־ישראל","בית-השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","84","29982","ה­ם ברנר!","בית-השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","84","29983","שביבים","בית-השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","84","29984","וזהו הבית שבו נשפכו מים, דם, נפט ודמעות מרות","בית-השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","84","29985","כל צבעי הקשת","בית-השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","84","29986","מי לא מכיר את האיש שיצא מן הקיר?","בית-השיטה: [חמו""ל]; 1990","סיפורים משתרגים","","84-4","בית השיטה 1990","סיפור","false"
"","פרוזה","260","30101","סיפורי שכספיר: מסופרים לילדים","תל אביב: יהושע צ'ציק; תש""ח","","","","","ספר","false"
"","פרוזה","57","30251","עֵסֶק בִּישׁ","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","57","30252","בִּשְעַת מִלְחָמָה","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","57","30253","הַתַּחְבּשֶׁת","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","57","30254","בּוּשָׁה","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","57","30255","אַשְׁכְּנַזִּים","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","57","30256","לִחְיוֹת עוֹד אֶפְשָׁר...","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","866","30329","בשעת ביקור","ירושלים: מוסד ביאליק; תשל""ב 1972","נכר: סיפורים","","866-1","ירושלים: מוסד ביאליק, (תשל""ב)","סיפור","false"
"","פרוזה","866","30330","הטבת חלום","ירושלים: מוסד ביאליק; תשל""ב 1972","נכר: סיפורים","","866-1","ירושלים: מוסד ביאליק, (תשל""ב)","סיפור","false"
"","פרוזה","866","30331","בחדר הפנימי","ירושלים: מוסד ביאליק; תשל""ב 1972","נכר: סיפורים","","866-1","ירושלים: מוסד ביאליק, (תשל""ב)","סיפור","false"
"","פרוזה","976","30332","לחוף ימה","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30333","ראובן זעק – והתנדב","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30334","ביום צאתה","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30335","האחות נתגייסה","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30336","זעקה כבולה","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30337","תפילה ליד הכותל","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30338","התחיל לקנות פרחים","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30339","קרקע","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","843","30343","הוֹרְדוּבָּל","ירון גולן, תל-אביב; תשס""א 2001","","","","","ספר","false"
"","פרוזה","1029","30348","בסוד מפקדים","תל אביב: הספריה העברית; 1966","","","","תל אביב: הספריה העברית, 1966","ספר","false"
"","פרוזה","1179","30349","ימים מקדם, או, אפיון: ספור יסודתו בקורות ימי המאה הראשונה לסה""נ","ורשה: בוימריטטער־גאנשאר; תרמ""ח  1888","","","","","ספר","false"
"","פרוזה","57","30350","ד' אמות של ארג","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","57","30351","מעשה בבחור מאוטשקוב","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","57","30352","סִפּוּר פָּשׁוּט: סיפורים עליזים מימים נוראים","וילנה: ועד היובל; תרצ""ב 1932","ספורים: מתוך כתבי שאול טשרניחובסקי, כרך ו'","","57-1","וילנה: ועד היובל, תרצ""ב 1932","סיפור","false"
"","פרוזה","1051","30416","ההר והעכבר","ירושלים: מוסד ביאליק; תשל""ב 1972","","","","ירושלים: מוסד ביאליק, תשל""ב","ספר","false"
"","פרוזה","976","30418","הוא הכין ניגון חדש","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30419","בקומה א'","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30420","שבת קול החליל","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30421","איני זוכר...","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30422","הקצין הפולני","תל אביב: יהושע צ'ציק; 1968","במאסף","","976-4","","סיפור","false"
"","פרוזה","976","30427","הקדמת המחבר ל""סיפורים היסטוריים""","תל אביב: יהושע צ'ציק; 1968","סיפורים היסטוריים","","976-5","","סיפור","false"
"","פרוזה","976","30428","שיבת־ציון","תל אביב: יהושע צ'ציק; 1968","סיפורים היסטוריים","","976-5","","סיפור","false"
"","פרוזה","976","30429","מעלה־עשן","תל אביב: יהושע צ'ציק; 1968","סיפורים היסטוריים","","976-5","","סיפור","false"
"","פרוזה","976","30430","לילות חורבן ויצירה","תל אביב: יהושע צ'ציק; 1968","סיפורים היסטוריים","","976-5","","סיפור","false"
"","פרוזה","20","30439","תחבולה מהראב""ע","שירמן כרך ב","","","","","ספר","false"
"","פרוזה","57","30444","לִבּוֹ","תל אביב: ועד היובל; תרצ""ב 1932","סיפורים","","57-2","תל אביב: ועד היובל, תרצ""ב 1932","סיפור","false"
